enzyme_id,enzyme_ecnum,reaction_id,Gene-reaction-association
658,4.2.1.74,1673,'(51.1 and 3295.1 and 30.1) or (51.1 and 30.1 and 1962.1) or (30.1 and 51.2 and 1962.1) or (3295.1 and 30.1 and 51.2)'
658,4.2.1.74,1678,'(51.1 and 3295.1 and 30.1) or (51.1 and 30.1 and 1962.1) or (30.1 and 51.2 and 1962.1) or (3295.1 and 30.1 and 51.2)'
658,4.2.1.74,1707,'(51.1 and 3295.1 and 30.1) or (51.1 and 30.1 and 1962.1) or (30.1 and 51.2 and 1962.1) or (3295.1 and 30.1 and 51.2)'
658,4.2.1.74,1688,'(51.1 and 3295.1 and 30.1) or (30.1 and 51.2 and 1962.1) or (51.1 and 30.1 and 1962.1) or (3295.1 and 30.1 and 51.2)'
658,4.2.1.74,1705,'(51.1 and 3295.1 and 30.1) or (30.1 and 51.2 and 1962.1) or (51.1 and 30.1 and 1962.1) or (3295.1 and 30.1 and 51.2)'
658,4.2.1.74,1692,'(35.1) or (35.1) or (34.1) or (34.1)'
658,4.2.1.74,1672,'(35.1) or (34.1)'
658,4.2.1.74,1679,'(35.1) or (34.1)'
658,4.2.1.74,1680,'(35.1) or (34.1)'
658,4.2.1.74,1689,'(35.1) or (34.1)'
658,4.2.1.74,1693,'(35.1) or (34.1)'
658,4.2.1.74,1700,'(35.1) or (34.1)'
658,4.2.1.74,1702,'(35.1) or (34.1)'
658,4.2.1.74,1703,'(35.1) or (34.1)'
658,4.2.1.74,1671,'(34.1) or (35.1)'
658,4.2.1.74,1674,'(34.1) or (35.1)'
658,4.2.1.74,1681,'(34.1) or (35.1)'
658,4.2.1.74,1682,'(34.1) or (35.1)'
658,4.2.1.74,1683,'(34.1) or (35.1)'
658,4.2.1.74,1684,'(34.1) or (35.1)'
658,4.2.1.74,1685,'(34.1) or (35.1)'
658,4.2.1.74,1687,'(34.1) or (35.1)'
658,4.2.1.74,1694,'(34.1) or (35.1)'
658,4.2.1.74,1696,'(34.1) or (35.1)'
658,4.2.1.74,1698,'(34.1) or (35.1)'
658,4.2.1.74,1704,'(3295.1 and 30.1 and 51.2) or (51.1 and 3295.1 and 30.1) or (30.1 and 51.2 and 1962.1) or (51.1 and 30.1 and 1962.1)'
658,4.2.1.74,1709,'(3295.1 and 30.1 and 51.2) or (51.1 and 3295.1 and 30.1) or (30.1 and 51.2 and 1962.1) or (51.1 and 30.1 and 1962.1)'
658,4.2.1.74,1710,'(3295.1 and 30.1 and 51.2) or (51.1 and 3295.1 and 30.1) or (30.1 and 51.2 and 1962.1) or (51.1 and 30.1 and 1962.1)'
658,4.2.1.74,1690,'(3295.1 and 30.1 and 51.2) or (51.1 and 30.1 and 1962.1) or (51.1 and 3295.1 and 30.1) or (30.1 and 51.2 and 1962.1)'
658,4.2.1.74,1699,'(3295.1 and 30.1 and 51.2) or (51.1 and 30.1 and 1962.1) or (51.1 and 3295.1 and 30.1) or (30.1 and 51.2 and 1962.1)'
658,4.2.1.74,1706,'(3295.1 and 30.1 and 51.2) or (51.1 and 30.1 and 1962.1) or (51.1 and 3295.1 and 30.1) or (30.1 and 51.2 and 1962.1)'
658,4.2.1.74,1697,'(3295.1 and 30.1 and 51.2) or (51.1 and 30.1 and 1962.1) or (30.1 and 51.2 and 1962.1) or (51.1 and 3295.1 and 30.1)'
658,4.2.1.74,1686,'(3295.1 and 30.1 and 51.2) or (30.1 and 51.2 and 1962.1) or (51.1 and 3295.1 and 30.1) or (51.1 and 30.1 and 1962.1)'
658,4.2.1.74,1708,'(3295.1 and 30.1 and 51.2) or (30.1 and 51.2 and 1962.1) or (51.1 and 30.1 and 1962.1) or (51.1 and 3295.1 and 30.1)'
658,4.2.1.74,1695,'(30.1 and 51.2 and 1962.1) or (51.1 and 3295.1 and 30.1) or (51.1 and 30.1 and 1962.1) or (3295.1 and 30.1 and 51.2)'
659,4.2.1.75,3664,''
660,4.2.1.96,5456,'(26.1)'
660,4.2.1.96,3513,''
660,4.2.1.96,5457,''
660,4.2.1.96,5629,''
660,4.2.1.96,5630,''
660,4.2.1.96,5945,''
661,4.2.1.99,2569,'(3612.1) or (3613.1)'
662,4.2.3.1,3536,'(56301.1) and (6520.1)'
663,4.2.3.12,3130,'(5805.1)'
663,4.2.3.12,3129,'(10965.1)'
664,4.2.3.2,3825,'(AA081045.1) or (AI620219.1) or (220.1) or (219.1) or (217.1) or (218.1) or (224.1) or (221.1) or (222.1) or (501.1) or (223.1) or (AU149534.1) or (T83654.1) or (U37519.1)'
665,4.2.3.3,2541,'(549.1)'
665,4.2.3.3,2542,''
666,4.3.1.17,3789,'(353.1) or (3251.1)'
667,4.3.1.19,3532,'(6509.1) or (6510.1)'
668,4.3.1.3,2237,'(11112.1)'
669,4.3.1.4,1772,''
670,4.3.1.8,2247,'(8942.1)'
671,4.3.2.1,431,'(435.1)'
672,4.3.2.2,290,'(158.1) or (158.2)'
672,4.3.2.2,291,'(158.1) or (158.2)'
673,4.4.1.1,3827,'(7915.1) or (9856.1)'
673,4.4.1.1,791,'(6520.1) and (23428.1) or (6520.1) and (23428.2) or (56301.1) and (6520.1)'
673,4.4.1.1,3347,'(51540.1)'
673,4.4.1.1,798,'(124935.1)'
674,4.4.1.16,3345,'(9061.1) or (9060.1)'
675,4.4.1.20,2453,''
675,4.4.1.20,6528,''
676,4.4.1.22,4413,''
677,4.4.1.5,2405,''
678,4.6.1.1,268,'(112.1) or (55811.1) or (109.1) or (112.2) or (114.1) or (108.1) or (113.1) or (107.1) or (196883.1) or (115.1) or (111.1)'
679,4.6.1.2,2164,''
680,4.99.1.1,1733,'(2203.1) or (5210.1) or (5207.1) or (5209.1) or (5208.1) or (8789.1)'
681,5.1.1.1,352,'(11212.1)'
682,5.1.3.1,3213,'(54981.1)'
682,5.1.3.1,7391,''
683,5.1.3.13,3492,''
684,5.1.3.14,3607,'(6898.1) or (2806.1)'
684,5.1.3.14,3801,''
685,5.1.3.17,2026,''
686,5.1.3.19,2025,'(2990.1)'
687,5.1.3.2,3616,'(2582.1) or (2582.2)'
687,5.1.3.2,3615,''
688,5.1.3.7,3608,'(10020.1)'
689,5.1.3.8,202,'(5973.1)'
690,5.1.99.1,2593,'(23417.1)'
691,5.1.99.4,5915,'(54600.1) or (10720.1) or (7367.1) or (7363.1) or (7364.1) or (54578.1) or (54657.1) or (54659.1) or (54579.1) or (7365.1) or (7366.1) or (54490.1) or (54577.1) or (54575.1) or (54658.1)'
691,5.1.99.4,6140,'(3295.1) or (1962.1)'
691,5.1.99.4,386,'(23600.2) or (23600.1)'
691,5.1.99.4,387,'(23600.2) or (23600.1)'
691,5.1.99.4,384,'(23600.1) or (23600.2)'
691,5.1.99.4,385,'(23600.1) or (23600.2)'
691,5.1.99.4,5916,'(23600.1)'
691,5.1.99.4,6268,'(1892.1) or (3030.1) or (1962.1) or (3032.1)'
691,5.1.99.4,5964,''
692,5.2.1.2,2480,''
693,5.2.1.3,3166,''
693,5.2.1.3,3167,''
694,5.2.1.7,3193,''
694,5.2.1.7,3194,''
694,5.2.1.7,3195,''
695,5.3.1.1,3563,''
696,5.3.1.23,2607,''
697,5.3.1.25,3983,'(6576.1)'
698,5.3.1.6,3214,'(6120.1) or (6120.2)'
698,5.3.1.6,3843,'(1719.1) or (HG2846-HT2983.1)'
699,5.3.1.8,2496,''
700,5.3.1.9,2959,'(80142.4) or (80142.2) or (9536.1) or (80142.1) or (9536.2) or (80142.3)'
701,5.3.3.1,5635,'(3283.1) or (3284.1)'
701,5.3.3.1,5633,'(137872.1)'
701,5.3.3.1,5634,''
702,5.3.3.12,870,''
703,5.3.3.2,2341,'(6526.1)'
703,5.3.3.2,2342,'(3422.1) or (91734.1)'
703,5.3.3.2,2343,''
704,5.3.3.5,6191,'(7108.1)'
704,5.3.3.5,1142,'(10682.1)'
704,5.3.3.5,1141,''
704,5.3.3.5,4416,''
705,5.3.3.8,6068,'(8310.1) or (8309.1) or (51.1)'
705,5.3.3.8,6073,'(51.1)'
705,5.3.3.8,6064,'(3295.1) or (1962.1)'
705,5.3.3.8,6650,'(3295.1) or (1962.1)'
705,5.3.3.8,6633,'(26063.1)'
705,5.3.3.8,5602,'(196743.1)'
705,5.3.3.8,6076,'(1666.1)'
705,5.3.3.8,6069,'(1632.1) or (10455.1) or (1962.1) or (1891.1)'
705,5.3.3.8,5603,'(1632.1) or (10455.1) or (1962.1)'
705,5.3.3.8,6065,'(1632.1) or (10455.1) or (1962.1)'
705,5.3.3.8,6077,'(10455.1) or (1962.1)'
705,5.3.3.8,860,''
706,5.3.3.9,6617,'(3295.1) or (1962.1)'
706,5.3.3.9,6619,''
707,5.3.99.2,2957,'(5730.1) or (27306.1)'
707,5.3.99.2,2956,'(26227.1)'
708,5.3.99.3,2958,'(5730.1) or (27306.1)'
708,5.3.99.3,6636,'(10005.1) or (122970.1) or (570.1)'
708,5.3.99.3,6529,''
708,5.3.99.3,6530,''
708,5.3.99.3,6637,''
709,5.3.99.4,2960,'(2821.1)'
710,5.3.99.5,3594,''
710,5.3.99.5,5512,''
711,5.4.2.1,1113,'(669.2) or (5223.1) or (5224.2) or (5224.1) or (669.1)'
711,5.4.2.1,2966,''
712,5.4.2.2,2967,'(669.1) or (5223.1) or (5224.2) or (5224.1) or (669.2)'
713,5.4.2.3,205,'(5238.1)'
714,5.4.2.4,1112,''
715,5.4.2.7,3969,'(275.1)'
715,5.4.2.7,3068,''
716,5.4.2.8,3038,'(60559.1) and (28972.1) and (90701.1) and (9789.1) and (23478.1)'
717,5.4.99.2,2594,'(84693.1)'
718,5.4.99.7,2434,'(11283.1)'
719,5.5.1.4,2564,'(3612.1) or (3613.1)'
720,6.2.1.1,247,'(84532.1)'
720,6.2.1.1,245,'(65985.1) or (55902.2) or (55902.1)'
720,6.2.1.1,3800,'(56954.1)'
720,6.2.1.1,3791,'(10993.1)'
721,6.2.1.12,731,''
722,6.2.1.13,186,'(55902.1) or (55902.2)'
723,6.2.1.16,3861,'(AA664770.1) or (AI684467.1) or (8833.1)'
723,6.2.1.16,145,'(65985.1)'
723,6.2.1.16,246,'(55902.1) or (65985.1) or (55902.2)'
724,6.2.1.17,187,'(84532.1)'
724,6.2.1.17,3834,'(2820.1)'
724,6.2.1.17,3833,''
725,6.2.1.2,1650,'(2180.1)'
725,6.2.1.2,1651,'(116285.1)'
726,6.2.1.24,6133,'(11001.1) or (2182.1) or (2181.1) or (2180.1) or (51703.1) or (23305.1)'
726,6.2.1.24,6134,''
727,6.2.1.3,6198,'(8310.1) or (8309.1) or (51.1)'
727,6.2.1.3,6376,'(8310.1) or (30.1) or (8309.1) or (51.1)'
727,6.2.1.3,6481,'(8310.1) or (30.1) or (8309.1) or (51.1)'
727,6.2.1.3,6608,'(8310.1) or (30.1) or (8309.1) or (51.1)'
727,6.2.1.3,6629,'(8310.1) or (30.1) or (8309.1) or (51.1)'
727,6.2.1.3,6169,'(64834.1)'
727,6.2.1.3,1618,'(55301.1)'
727,6.2.1.3,6188,'(23305.1)'
727,6.2.1.3,6199,'(23305.1)'
727,6.2.1.3,6221,'(23305.1)'
727,6.2.1.3,6377,'(23305.1)'
727,6.2.1.3,6403,'(23305.1)'
727,6.2.1.3,6482,'(23305.1)'
727,6.2.1.3,6609,'(23305.1)'
727,6.2.1.3,1620,'(22305.2) or (2182.1) or (2180.1) or (2181.2) or (2181.1) or (22305.1)'
727,6.2.1.3,1623,'(22305.2) or (2182.1) or (2180.1) or (2181.2) or (2181.1) or (22305.1)'
727,6.2.1.3,1624,'(22305.2) or (2181.2) or (51703.1) or (2181.1) or (2180.1) or (22305.1)'
727,6.2.1.3,1636,'(22305.1) or (2181.2) or (2181.1) or (2180.1) or (22305.2) or (2182.1) or (2182.2)'
727,6.2.1.3,5560,'(2182.1) or (2181.1) or (2180.1) or (51703.1) or (23305.1)'
727,6.2.1.3,6022,'(2182.1) or (2181.1) or (2180.1) or (51703.1) or (23305.1)'
727,6.2.1.3,6378,'(2182.1) or (2181.1) or (2180.1) or (51703.1) or (23305.1)'
727,6.2.1.3,6404,'(2182.1) or (2181.1) or (2180.1) or (51703.1) or (23305.1)'
727,6.2.1.3,6483,'(2182.1) or (2181.1) or (2180.1) or (51703.1) or (23305.1)'
727,6.2.1.3,6610,'(2182.1) or (2181.1) or (2180.1) or (51703.1) or (23305.1)'
727,6.2.1.3,1619,'(2181.1)'
727,6.2.1.3,1627,'(2180.1) or (2181.2) or (2181.1)'
727,6.2.1.3,1622,'(2180.1)'
727,6.2.1.3,1625,'(2180.1)'
727,6.2.1.3,1626,'(2180.1)'
727,6.2.1.3,1628,'(2180.1)'
727,6.2.1.3,1629,'(2180.1)'
727,6.2.1.3,1630,'(2180.1)'
727,6.2.1.3,1631,'(2180.1)'
727,6.2.1.3,1632,'(2180.1)'
727,6.2.1.3,1634,'(2180.1)'
727,6.2.1.3,1635,'(2180.1)'
727,6.2.1.3,1637,'(2180.1)'
727,6.2.1.3,1638,'(2180.1)'
727,6.2.1.3,1640,'(2180.1)'
727,6.2.1.3,1641,'(2180.1)'
727,6.2.1.3,1642,'(2180.1)'
727,6.2.1.3,1643,'(2180.1)'
727,6.2.1.3,1644,'(2180.1)'
727,6.2.1.3,1645,'(2180.1)'
727,6.2.1.3,1646,'(2180.1)'
727,6.2.1.3,1647,'(2180.1)'
727,6.2.1.3,1648,'(2180.1)'
727,6.2.1.3,1649,'(2180.1)'
727,6.2.1.3,6220,'(1962.1)'
727,6.2.1.3,6402,'(1962.1)'
727,6.2.1.3,4475,'(128.1) or (AI291895.1)'
727,6.2.1.3,6379,'(11001.1) or (2182.1) or (2181.1) or (2180.1) or (51703.1) or (23305.1)'
727,6.2.1.3,6405,'(11001.1) or (2182.1) or (2181.1) or (2180.1) or (51703.1) or (23305.1)'
727,6.2.1.3,6484,'(11001.1) or (2182.1) or (2181.1) or (2180.1) or (51703.1) or (23305.1)'
727,6.2.1.3,6611,'(11001.1) or (2182.1) or (2181.1) or (2180.1) or (51703.1) or (23305.1)'
727,6.2.1.3,1633,'(11001.1)'
727,6.2.1.3,1639,'(11001.1)'
727,6.2.1.3,6021,'(10327.1)'
727,6.2.1.3,3857,''
727,6.2.1.3,4340,''
727,6.2.1.3,4341,''
727,6.2.1.3,4342,''
727,6.2.1.3,4343,''
727,6.2.1.3,4344,''
727,6.2.1.3,4345,''
727,6.2.1.3,4346,''
727,6.2.1.3,4347,''
727,6.2.1.3,4348,''
727,6.2.1.3,4349,''
727,6.2.1.3,4350,''
727,6.2.1.3,4351,''
727,6.2.1.3,4476,''
727,6.2.1.3,4477,''
727,6.2.1.3,5559,''
727,6.2.1.3,6132,''
727,6.2.1.3,6187,''
728,6.2.1.30,2904,''
729,6.2.1.4,2521,'(8802.1 and 8803.1)'
729,6.2.1.4,3468,'(6389.1 and 6392.1 and 6391.1 and 6390.1)'
729,6.2.1.4,2345,'(160728.1)'
730,6.2.1.5,2346,'(8802.1 and 8801.1)'
730,6.2.1.5,3469,'(8802.1 and 8801.1)'
730,6.2.1.5,2520,'(4200.1) or (10873.1)'
731,6.2.1.7,4013,'(755.1) or (4139.1) or (5211.1) or (5213.1) or (5214.1)'
731,6.2.1.7,4014,'(60490.1)'
731,6.2.1.7,5925,'(1576.1)'
731,6.2.1.7,3702,'(11001.1)'
731,6.2.1.7,3703,'(11001.1)'
731,6.2.1.7,3704,'(11001.1)'
731,6.2.1.7,3971,'(10157.1)'
731,6.2.1.7,3701,''
731,6.2.1.7,5926,''
732,6.3.2.11,3850,'(22934.1)'
732,6.3.2.11,3927,''
733,6.3.2.17,1749,'(2356.1)'
733,6.3.2.17,1750,'(2356.1)'
733,6.3.2.17,1751,'(2356.1)'
733,6.3.2.17,1752,'(2356.1)'
733,6.3.2.17,1753,'(2356.1)'
733,6.3.2.17,1754,'(2356.1)'
733,6.3.2.17,1755,'(2356.1)'
733,6.3.2.17,1756,'(2356.1)'
733,6.3.2.17,1757,'(2356.1)'
733,6.3.2.17,1758,'(2356.1)'
733,6.3.2.17,1759,'(2356.1)'
733,6.3.2.17,1760,'(2356.1)'
733,6.3.2.17,1761,'(2356.1)'
733,6.3.2.17,1762,'(2356.1)'
733,6.3.2.17,1763,'(2356.1)'
733,6.3.2.17,1764,'(2356.1)'
733,6.3.2.17,1765,'(2356.1)'
733,6.3.2.17,1748,''
733,6.3.2.17,4417,''
734,6.3.2.5,4025,''
735,6.3.3.1,4021,''
736,6.3.3.2,3947,'(6576.1)'
736,6.3.3.2,1773,'(10841.1) or (10841.2)'
737,6.3.4.1,3853,'(6576.1)'
738,6.3.4.15,546,'(570.1)'
738,6.3.4.15,547,'(3141.1)'
739,6.3.4.16,3785,'(AV717590.1) or (953.1) or (956.1) or (377841.1)'
739,6.3.4.16,637,'(790.1)'
740,6.3.4.3,1776,'(4522.1) or (286297.1)'
741,6.3.4.4,292,'(159.1) or (122622.1) or (122622.2)'
742,6.3.5.2,2121,'(8833.1)'
743,6.3.5.4,490,'(440.1) or (440.3) or (440.2)'
744,6.4.1.1,2924,'(5352.2) or (5351.1) or (8985.1) or (5352.1)'
745,6.4.1.2,184,'(32.1)'
746,6.4.1.3,3061,'(60490.1)'
747,6.4.1.4,2504,'(8639.1) or (26.1) or (314.2) or (314.1)'
747,6.4.1.4,5876,'(56922.1) or (64087.1)'
747,6.4.1.4,5875,''
