7305,CHEBI,29126,1675,0
7306,PubChem,16019966,1675,0
7307,HMDB,HMDB06028,1136,0
7308,EHMN,CE1556,1136,0
7309,PubChem,99715,1136,0
7310,EHMN,CE5867,1976,0
7311,PubChem,14181658,1976,0
7312,HMDB,HMDB00089,2466,0
7313,KEGG,C00475,2466,0
7314,EHMN,C00475,2466,0
7315,CHEBI,17562,2466,0
7316,PubChem,6175,2466,0
7317,HepatoNet,HC00381,2466,0
7318,HMDB,HMDB02145,1311,0
7319,EHMN,CE2431,1311,0
7320,PubChem,6443609,1311,0
7321,HMDB,HMDB00210,4408,0
7322,KEGG,C00864,4408,0
7323,CHEBI,7916,4408,0
7324,PubChem,988,4408,0
7325,HepatoNet,HC00568,4408,0
7326,EHMN,CE2203,1239,0
7327,CHEBI,12427,2212,0
7328,EHMN,CE5150,1698,0
7329,HMDB,HMDB00036,4750,0
7330,EHMN,C05122,4750,0
7331,CHEBI,28865,4750,0
7332,PubChem,440567,4750,0
7333,HepatoNet,HC01378,4750,0
7334,HMDB,HMDB06894,5016,0
7335,KEGG,C05445,5016,0
7336,EHMN,C05445,5016,0
7337,CHEBI,27428,5016,0
7338,PubChem,5460041,5016,0
7339,HepatoNet,HC01454,5016,0
7340,EHMN,C05752,3313,0
7341,CHEBI,7725,3313,0
7342,HMDB,HMDB06347,3529,0
7343,PubChem,53477828,3529,0
7344,HMDB,HMDB01085,3853,0
7345,KEGG,C02165,3853,0
7346,EHMN,C02165,3853,0
7347,CHEBI,15647,3853,0
7348,PubChem,5280492,3853,0
7349,HMDB,HMDB04047,585,0
7350,KEGG,C14143,585,0
7351,CHEBI,34528,585,0
7352,PubChem,9543333,585,0
7353,CHEBI,27696,3458,0
7354,PubChem,205449,3458,0
7355,HMDB,HMDB01354,4048,0
7356,KEGG,C00445,4048,0
7357,EHMN,C00445,4048,0
7358,CHEBI,57455,4048,0
7359,PubChem,644350,4048,0
7360,HepatoNet,HC00360,4048,0
7361,HMDB,HMDB03141,4572,0
7362,KEGG,C11061,4572,0
7363,EHMN,C11061,4572,0
7364,CHEBI,28870,4572,0
7365,PubChem,5281877,4572,0
7366,HMDB,HMDB12555,1963,0
7367,EHMN,CE5843,1963,0
7368,PubChem,53481461,1963,0
7369,HMDB,HMDB01175,4001,0
7370,KEGG,C00083,4001,0
7371,EHMN,C00083,4001,0
7372,CHEBI,15531,4001,0
7373,PubChem,10663,4001,0
7374,HepatoNet,HC00086,4001,0
7375,EHMN,CE5544,1882,0
7376,HMDB,HMDB01440,2580,0
7377,KEGG,C00286,2580,0
7378,EHMN,C00286,2580,0
7379,CHEBI,16497,2580,0
7380,PubChem,65103,2580,0
7381,HepatoNet,HC00252,2580,0
7382,HMDB,HMDB02062,4183,0
7383,PubChem,123747,4183,0
7384,HMDB,HMDB06528,2265,0
7385,KEGG,C16513,2265,0
7386,CHEBI,53488,2265,0
7387,HMDB,HMDB13031,1737,0
7388,EHMN,CE5236,1737,0
7389,PubChem,53481588,1737,0
7390,EHMN,CE2432,1313,0
7391,HMDB,HMDB00698,3427,0
7392,KEGG,C15557,3427,0
7393,CHEBI,37998,3427,0
7394,PubChem,115245,3427,0
7395,HMDB,HMDB00965,3630,0
7396,KEGG,C00519,3630,0
7397,EHMN,C00519,3630,0
7398,CHEBI,16668,3630,0
7399,PubChem,107812,3630,0
7400,HepatoNet,HC00406,3630,0
7401,HMDB,HMDB00223,4210,0
7402,KEGG,C00036,4210,0
7403,EHMN,C00036,4210,0
7404,CHEBI,30744,4210,0
7405,PubChem,970,4210,0
7406,HepatoNet,HC00044,4210,0
7407,HMDB,HMDB00960,2567,0
7408,KEGG,C00361,2567,0
7409,EHMN,C00361,2567,0
7410,CHEBI,28862,2567,0
7411,PubChem,439220,2567,0
7412,HepatoNet,HC00305,2567,0
7413,HMDB,HMDB13029,1880,0
7414,EHMN,CE5542,1880,0
7415,PubChem,53481587,1880,0
7416,HMDB,HMDB02250,2533,0
7417,PubChem,168381,2533,0
7418,HMDB,HMDB01318,343,0
7419,KEGG,C02373,343,0
7420,EHMN,C02373,343,0
7421,CHEBI,17998,343,0
7422,HMDB,HMDB02137,2549,0
7423,CHEBI,29126,2549,0
7424,PubChem,16019966,2549,0
7425,HMDB,HMDB01047,2813,0
7426,KEGG,C00665,2813,0
7427,EHMN,C00665,2813,0
7428,CHEBI,28602,2813,0
7429,PubChem,105021,2813,0
7430,HepatoNet,HC00484,2813,0
7431,HMDB,HMDB00684,3890,0
7432,KEGG,C00328,3890,0
7433,EHMN,C00328,3890,0
7434,CHEBI,16946,3890,0
7435,PubChem,161166,3890,0
7436,HepatoNet,HC00278,3890,0
7437,EHMN,CE4881,1619,0
7438,PubChem,13932711,1619,0
7439,HMDB,HMDB01547,2371,0
7440,KEGG,C02140,2371,0
7441,EHMN,C02140,2371,0
7442,CHEBI,16827,2371,0
7443,EHMN,CE5329,1819,0
7444,HMDB,HMDB03134,791,0
7445,KEGG,C05552,791,0
7446,EHMN,C05552,791,0
7447,CHEBI,27870,791,0
7448,PubChem,83814,791,0
7449,HMDB,HMDB00374,53,0
7450,KEGG,C01176,53,0
7451,EHMN,C01176,53,0
7452,CHEBI,17252,53,0
7453,PubChem,6238,53,0
7454,CHEBI,211060,2754,0
7455,PubChem,3191,2754,0
7456,EHMN,CE5026,1653,0
7457,CHEBI,37634,3972,0
7458,HMDB,HMDB00250,4419,0
7459,KEGG,C00013,4419,0
7460,EHMN,C00013,4419,0
7461,CHEBI,29888,4419,0
7462,PubChem,1023,4419,0
7463,HepatoNet,HC00023,4419,0
7464,HMDB,HMDB00061,4325,0
7465,KEGG,C00054,4325,0
7466,EHMN,C00054,4325,0
7467,CHEBI,17985,4325,0
7468,PubChem,159296,4325,0
7469,HepatoNet,HC00059,4325,0
7470,HMDB,HMDB06769,4998,0
7471,KEGG,C05294,4998,0
7472,CHEBI,798,4998,0
7473,PubChem,16395893,4998,0
7474,CHEBI,18259,2991,0
7475,HMDB,HMDB06322,4790,0
7476,PubChem,14505435,4790,0
7477,KEGG,C00511,561,0
7478,EHMN,C00511,561,0
7479,CHEBI,18308,561,0
7480,PubChem,6581,561,0
7481,HMDB,HMDB04385,920,0
7482,KEGG,C06314,920,0
7483,EHMN,C06314,920,0
7484,CHEBI,6498,920,0
7485,PubChem,5280914,920,0
7486,HMDB,HMDB00363,50,0
7487,KEGG,C05138,50,0
7488,EHMN,C05138,50,0
7489,CHEBI,28750,50,0
7490,PubChem,91451,50,0
7491,EHMN,C00350,4343,0
7492,CHEBI,16038,4343,0
7493,HepatoNet,HC02002,4343,0
7494,HMDB,HMDB00990,477,0
7495,KEGG,C00084,477,0
7496,EHMN,C00084,477,0
7497,CHEBI,15343,477,0
7498,PubChem,177,477,0
7499,HepatoNet,HC00087,477,0
7500,HMDB,HMDB00653,2249,0
7501,KEGG,C18043,2249,0
7502,EHMN,CE1360,2249,0
7503,CHEBI,41321,2249,0
7504,PubChem,65076,2249,0
7505,HMDB,HMDB05081,2165,0
7506,EHMN,CE7085,2165,0
7507,PubChem,1766,2165,0
7508,HMDB,HMDB05073,2162,0
7509,EHMN,CE7083,2162,0
7510,PubChem,5283125,2162,0
7511,HMDB,HMDB06335,805,0
7512,KEGG,C14152,805,0
7513,CHEBI,47771,805,0
7514,HMDB,HMDB06459,3526,0
7515,CHEBI,64868,3526,0
7516,PubChem,25246198,3526,0
7517,HMDB,HMDB00197,3658,0
7518,KEGG,C00954,3658,0
7519,EHMN,C00954,3658,0
7520,CHEBI,16411,3658,0
7521,PubChem,802,3658,0
7522,HMDB,HMDB00902,4126,0
7523,KEGG,C00003,4126,0
7524,EHMN,C00003,4126,0
7525,CHEBI,15846,4126,0
7526,PubChem,5893,4126,0
7527,HepatoNet,HC00013,4126,0
7528,EHMN,CE4843,1582,0
7529,EHMN,C01277,4314,0
7530,CHEBI,58178,4314,0
7531,HMDB,HMDB06454,96,0
7532,KEGG,C03508,96,0
7533,EHMN,C03508,96,0
7534,CHEBI,40673,96,0
7535,PubChem,440033,96,0
7536,EHMN,CE5319,1807,0
7537,KEGG,C05874,2929,0
7538,EHMN,CE2873,1403,0
7539,EHMN,C05981,4297,0
7540,CHEBI,57836,4297,0
7541,EHMN,CE2880,1418,0
7542,EHMN,CE5753,1921,0
7543,EHMN,CE5125,1679,0
7544,HMDB,HMDB02172,843,0
7545,KEGG,C03413,843,0
7546,EHMN,C03413,843,0
7547,CHEBI,28101,843,0
7548,PubChem,132680,843,0
7549,HMDB,HMDB00761,3424,0
7550,KEGG,C03990,3424,0
7551,EHMN,C03990,3424,0
7552,CHEBI,16325,3424,0
7553,PubChem,9903,3424,0
7554,HMDB,HMDB00944,938,0
7555,KEGG,C08281,938,0
7556,EHMN,C08281,938,0
7557,CHEBI,28941,938,0
7558,PubChem,8215,938,0
7559,EHMN,CE4840,1576,0
7560,EHMN,CE2434,1317,0
7561,HMDB,HMDB10209,2161,0
7562,EHMN,CE7082,2161,0
7563,PubChem,5283192,2161,0
7564,EHMN,CE7109,2184,0
7565,HMDB,HMDB00824,4337,0
7566,KEGG,C03017,4337,0
7567,CHEBI,28867,4337,0
7568,PubChem,107738,4337,0
7569,HMDB,HMDB00208,630,0
7570,KEGG,C00026,630,0
7571,EHMN,C00026,630,0
7572,CHEBI,30915,630,0
7573,PubChem,51,630,0
7574,HepatoNet,HC00035,630,0
7575,HMDB,HMDB04242,1132,0
7576,KEGG,C05964,1132,0
7577,EHMN,CE1447,1132,0
7578,CHEBI,28667,1132,0
7579,PubChem,440862,1132,0
7580,HMDB,HMDB04366,917,0
7581,KEGG,C06199,917,0
7582,EHMN,C06199,917,0
7583,CHEBI,5764,917,0
7584,PubChem,68313,917,0
7585,HMDB,HMDB06290,3917,0
7586,KEGG,C16162,3917,0
7587,EHMN,CE4809,3917,0
7588,CHEBI,51985,3917,0
7589,PubChem,53477815,3917,0
7590,HMDB,HMDB06773,886,0
7591,KEGG,C05284,886,0
7592,EHMN,C05284,886,0
7593,CHEBI,27967,886,0
7594,PubChem,94141,886,0
7595,HMDB,HMDB06316,1037,0
7596,KEGG,C00541,1037,0
7597,EHMN,C00541,1037,0
7598,CHEBI,16304,1037,0
7599,HMDB,HMDB03411,4455,0
7600,KEGG,C00763,4455,0
7601,CHEBI,16313,4455,0
7602,PubChem,8988,4455,0
7603,HMDB,HMDB04119,4634,0
7604,KEGG,C05698,4634,0
7605,EHMN,C05698,4634,0
7606,CHEBI,9068,4634,0
7607,PubChem,440763,4634,0
7608,HMDB,HMDB02366,1004,0
7609,PubChem,22833596,1004,0
7610,HMDB,HMDB12633,2010,0
7611,EHMN,CE5947,2010,0
7612,PubChem,53481507,2010,0
7613,HMDB,HMDB01852,4566,0
7614,KEGG,C00777,4566,0
7615,EHMN,C00777,4566,0
7616,CHEBI,15367,4566,0
7617,PubChem,444795,4566,0
7618,HepatoNet,HC00532,4566,0
7619,HMDB,HMDB06259,434,0
7620,KEGG,C14497,434,0
7621,EHMN,C14497,434,0
7622,CHEBI,34477,434,0
7623,PubChem,65543,434,0
7624,EHMN,CE2567,1347,0
7625,HMDB,HMDB00492,2260,0
7626,KEGG,C00698,2260,0
7627,CHEBI,17996,2260,0
7628,PubChem,312,2260,0
7629,EHMN,CE4792,1493,0
7630,HMDB,HMDB06558,2751,0
7631,KEGG,C19586,2751,0
7632,CHEBI,30725,2751,0
7633,PubChem,104756,2751,0
7634,HMDB,HMDB00900,4986,0
7635,KEGG,C05441,4986,0
7636,CHEBI,28934,4986,0
7637,PubChem,5280793,4986,0
7638,HMDB,HMDB01217,3383,0
7639,KEGG,C05103,3383,0
7640,CHEBI,1949,3383,0
7641,PubChem,22212495,3383,0
7642,EHMN,CE7122,2200,0
7643,HMDB,HMDB01967,2323,0
7644,KEGG,C00011,2323,0
7645,EHMN,C00011,2323,0
7646,CHEBI,16526,2323,0
7647,PubChem,280,2323,0
7648,HepatoNet,HC00021,2323,0
7649,EHMN,CE4841,1578,0
7650,HMDB,HMDB03501,142,0
7651,KEGG,C01197,142,0
7652,EHMN,C01197,142,0
7653,CHEBI,16433,142,0
7654,PubChem,689043,142,0
7655,EHMN,C00110,2695,0
7656,CHEBI,57683,2695,0
7657,HMDB,HMDB02925,2632,0
7658,KEGG,C03242,2632,0
7659,CHEBI,53486,2632,0
7660,PubChem,3011,2632,0
7661,EHMN,C06148,3334,0
7662,HMDB,HMDB00186,3833,0
7663,KEGG,C00243,3833,0
7664,EHMN,C00243,3833,0
7665,CHEBI,17716,3833,0
7666,PubChem,440995,3833,0
7667,HepatoNet,HC00220,3833,0
7668,HMDB,HMDB13061,955,0
7669,KEGG,C11304,955,0
7670,EHMN,C11304,955,0
7671,PubChem,5281898,955,0
7672,HMDB,HMDB01551,3628,0
7673,KEGG,C00517,3628,0
7674,EHMN,C00517,3628,0
7675,CHEBI,17600,3628,0
7676,PubChem,984,3628,0
7677,HepatoNet,HC00405,3628,0
7678,EHMN,CE2958,1452,0
7679,KEGG,C03410,3256,0
7680,EHMN,C03410,3256,0
7681,CHEBI,29025,3256,0
7682,PubChem,440001,3256,0
7683,HMDB,HMDB06351,4234,0
7684,PubChem,53477830,4234,0
7685,HMDB,HMDB01043,718,0
7686,KEGG,C00219,718,0
7687,CHEBI,15843,718,0
7688,PubChem,444899,718,0
7689,HMDB,HMDB01527,937,0
7690,KEGG,C08276,937,0
7691,EHMN,C08276,937,0
7692,CHEBI,1438,937,0
7693,PubChem,563,937,0
7694,KEGG,C19697,1476,0
7695,EHMN,CE4633,1476,0
7696,CHEBI,24757,1476,0
7697,PubChem,24341,1476,0
7698,EHMN,CE5967,2018,0
7699,CHEBI,57658,4299,0
7700,HMDB,HMDB12473,1296,0
7701,EHMN,CE2418,1296,0
7702,PubChem,53481423,1296,0
7703,HMDB,HMDB13055,2098,0
7704,EHMN,CE6244,2098,0
7705,PubChem,53481595,2098,0
7706,HMDB,HMDB13063,2092,0
7707,EHMN,CE6242,2092,0
7708,PubChem,53481603,2092,0
7709,HMDB,HMDB06522,3541,0
7710,PubChem,53477848,3541,0
7711,EHMN,CE5307,1794,0
7712,HMDB,HMDB02656,862,0
7713,KEGG,C04685,862,0
7714,EHMN,C04685,862,0
7715,CHEBI,15545,862,0
7716,PubChem,5281912,862,0
7717,EHMN,CE0233,1063,0
7718,HMDB,HMDB00050,568,0
7719,KEGG,C00212,568,0
7720,EHMN,C00212,568,0
7721,CHEBI,16335,568,0
7722,PubChem,60961,568,0
7723,HepatoNet,HC00196,568,0
7724,EHMN,C05606,4025,0
7725,HMDB,HMDB00121,2846,0
7726,KEGG,C00504,2846,0
7727,EHMN,C00504,2846,0
7728,CHEBI,27470,2846,0
7729,PubChem,6037,2846,0
7730,HepatoNet,HC00396,2846,0
7731,HMDB,HMDB04258,712,0
7732,KEGG,C02041,712,0
7733,EHMN,C02041,712,0
7734,CHEBI,15527,712,0
7735,PubChem,16061151,712,0
7736,HMDB,HMDB00902,4124,0
7737,KEGG,C00003,4124,0
7738,EHMN,C00003,4124,0
7739,CHEBI,15846,4124,0
7740,PubChem,5893,4124,0
7741,HepatoNet,HC00013,4124,0
7742,HMDB,HMDB03974,3292,0
7743,KEGG,C05379,3292,0
7744,EHMN,C05379,3292,0
7745,CHEBI,7815,3292,0
7746,PubChem,972,3292,0
7747,EHMN,CE4816,1527,0
7748,KEGG,C16170,596,0
7749,HMDB,HMDB03952,4765,0
7750,KEGG,C05280,4765,0
7751,CHEBI,28002,4765,0
7752,PubChem,5280771,4765,0
7753,KEGG,C05859,2557,0
7754,HMDB,HMDB06210,3566,0
7755,PubChem,53477803,3566,0
7756,HMDB,HMDB11723,1444,0
7757,EHMN,CE2934,1444,0
7758,CHEBI,68455,1444,0
7759,PubChem,91637,1444,0
7760,HMDB,HMDB06316,1038,0
7761,KEGG,C00541,1038,0
7762,EHMN,C00541,1038,0
7763,CHEBI,16304,1038,0
7764,HMDB,HMDB00201,559,0
7765,KEGG,C02571,559,0
7766,EHMN,C02571,559,0
7767,CHEBI,15960,559,0
7768,HepatoNet,HC00966,559,0
7769,HMDB,HMDB00295,4921,0
7770,KEGG,C00015,4921,0
7771,EHMN,C00015,4921,0
7772,CHEBI,17659,4921,0
7773,PubChem,6031,4921,0
7774,HepatoNet,HC00025,4921,0
7775,EHMN,CE2442,1327,0
7776,HMDB,HMDB00161,643,0
7777,KEGG,C00041,643,0
7778,CHEBI,16977,643,0
7779,PubChem,5950,643,0
7780,HepatoNet,HC00048,643,0
7781,EHMN,C05983,3331,0
7782,HMDB,HMDB00288,4949,0
7783,KEGG,C00105,4949,0
7784,EHMN,C00105,4949,0
7785,CHEBI,16695,4949,0
7786,PubChem,6030,4949,0
7787,HepatoNet,HC00105,4949,0
7788,HMDB,HMDB13058,2095,0
7789,EHMN,CE6243,2095,0
7790,PubChem,53481598,2095,0
7791,HMDB,HMDB00929,4883,0
7792,KEGG,C00078,4883,0
7793,CHEBI,16828,4883,0
7794,PubChem,6305,4883,0
7795,HepatoNet,HC00080,4883,0
7796,HMDB,HMDB00363,52,0
7797,KEGG,C05138,52,0
7798,EHMN,C05138,52,0
7799,CHEBI,28750,52,0
7800,PubChem,91451,52,0
7801,HepatoNet,HC02134,3091,0
7802,EHMN,CE5966,2015,0
7803,EHMN,C02686,2979,0
7804,HMDB,HMDB00107,2983,0
7805,KEGG,C01697,2983,0
7806,EHMN,C01697,2983,0
7807,CHEBI,16813,2983,0
7808,PubChem,11850,2983,0
7809,HMDB,HMDB06821,3328,0
7810,KEGG,C05923,3328,0
7811,EHMN,C05923,3328,0
7812,CHEBI,929,3328,0
7813,PubChem,440841,3328,0
7814,EHMN,CE5329,1818,0
7815,HMDB,HMDB03932,3274,0
7816,KEGG,C05258,3274,0
7817,EHMN,C05258,3274,0
7818,CHEBI,27402,3274,0
7819,PubChem,11966179,3274,0
7820,HMDB,HMDB12587,1352,0
7821,EHMN,CE2568,1352,0
7822,PubChem,3934,1352,0
7823,HMDB,HMDB00904,2257,0
7824,KEGG,C00327,2257,0
7825,CHEBI,16349,2257,0
7826,PubChem,9750,2257,0
7827,HepatoNet,HC00277,2257,0
7828,HMDB,HMDB00045,671,0
7829,KEGG,C00020,671,0
7830,EHMN,C00020,671,0
7831,CHEBI,16027,671,0
7832,PubChem,6083,671,0
7833,HepatoNet,HC00030,671,0
7834,KEGG,C01368,300,0
7835,EHMN,C01368,300,0
7836,CHEBI,28895,300,0
7837,PubChem,101543,300,0
7838,HMDB,HMDB00304,4930,0
7839,KEGG,C00203,4930,0
7840,EHMN,C00203,4930,0
7841,CHEBI,16650,4930,0
7842,PubChem,6419712,4930,0
7843,HepatoNet,HC00190,4930,0
7844,HMDB,HMDB06322,1574,0
7845,EHMN,CE4839,1574,0
7846,PubChem,14505435,1574,0
7847,HMDB,HMDB00227,4051,0
7848,KEGG,C00418,4051,0
7849,CHEBI,17710,4051,0
7850,PubChem,439230,4051,0
7851,HepatoNet,HC00343,4051,0
7852,HMDB,HMDB06272,368,0
7853,KEGG,C01110,368,0
7854,EHMN,C01110,368,0
7855,CHEBI,49268,368,0
7856,CHEBI,60523,4365,0
7857,HepatoNet,HC02096,4365,0
7858,EHMN,CE5757,1927,0
7859,HMDB,HMDB12480,1997,0
7860,EHMN,CE5938,1997,0
7861,PubChem,53481434,1997,0
7862,HMDB,HMDB01521,4761,0
7863,KEGG,C02593,4761,0
7864,EHMN,C02593,4761,0
7865,CHEBI,57385,4761,0
7866,PubChem,25244582,4761,0
7867,HepatoNet,HC00971,4761,0
7868,HMDB,HMDB04484,610,0
7869,KEGG,C11136,610,0
7870,CHEBI,37451,610,0
7871,PubChem,443078,610,0
7872,EHMN,CE2054,1201,0
7873,HMDB,HMDB12238,3632,0
7874,KEGG,C00708,3632,0
7875,EHMN,C00708,3632,0
7876,CHEBI,16382,3632,0
7877,HMDB,HMDB00253,4438,0
7878,KEGG,C01953,4438,0
7879,EHMN,C01953,4438,0
7880,CHEBI,16581,4438,0
7881,PubChem,8955,4438,0
7882,PubChem,97415,3098,0
7883,HMDB,HMDB01552,3238,0
7884,KEGG,C00940,3238,0
7885,EHMN,C00940,3238,0
7886,CHEBI,30882,3238,0
7887,PubChem,48,3238,0
7888,EHMN,CE5967,2017,0
7889,HMDB,HMDB06807,216,0
7890,KEGG,C05668,216,0
7891,EHMN,C05668,216,0
7892,CHEBI,27762,216,0
7893,PubChem,440753,216,0
7894,HepatoNet,HC01557,216,0
7895,HMDB,HMDB01059,4057,0
7896,KEGG,C01272,4057,0
7897,EHMN,C01272,4057,0
7898,CHEBI,16783,4057,0
7899,PubChem,107758,4057,0
7900,HMDB,HMDB01846,4824,0
7901,KEGG,C00101,4824,0
7902,EHMN,C00101,4824,0
7903,CHEBI,20506,4824,0
7904,PubChem,91443,4824,0
7905,HepatoNet,HC00102,4824,0
7906,EHMN,CE5239,1738,0
7907,HMDB,HMDB12549,2033,0
7908,EHMN,CE5976,2033,0
7909,PubChem,53481456,2033,0
7910,HMDB,HMDB00951,4757,0
7911,KEGG,C05465,4757,0
7912,EHMN,C05465,4757,0
7913,CHEBI,16525,4757,0
7914,PubChem,387316,4757,0
7915,HepatoNet,HC01471,4757,0
7916,HMDB,HMDB12549,2034,0
7917,EHMN,CE5976,2034,0
7918,PubChem,53481456,2034,0
7919,HMDB,HMDB06555,2625,0
7920,KEGG,C06196,2625,0
7921,EHMN,C06196,2625,0
7922,CHEBI,28806,2625,0
7923,PubChem,91531,2625,0
7924,EHMN,C01041,809,0
7925,CHEBI,59513,809,0
7926,PubChem,439374,809,0
7927,HMDB,HMDB01484,461,0
7928,KEGG,C00332,461,0
7929,EHMN,C00332,461,0
7930,CHEBI,15345,461,0
7931,PubChem,439214,461,0
7932,HepatoNet,HC00282,461,0
7933,EHMN,CE2424,1307,0
7934,HMDB,HMDB04076,408,0
7935,KEGG,C05638,408,0
7936,EHMN,C05638,408,0
7937,CHEBI,28715,408,0
7938,PubChem,164719,408,0
7939,HMDB,HMDB01262,4013,0
7940,KEGG,C01835,4013,0
7941,EHMN,C01835,4013,0
7942,CHEBI,27931,4013,0
7943,PubChem,439586,4013,0
7944,HMDB,HMDB01039,4256,0
7945,KEGG,C01328,4256,0
7946,CHEBI,16234,4256,0
7947,PubChem,961,4256,0
7948,HMDB,HMDB00016,24,0
7949,KEGG,C03205,24,0
7950,EHMN,C03205,24,0
7951,CHEBI,16973,24,0
7952,PubChem,6166,24,0
7953,HMDB,HMDB11733,3089,0
7954,KEGG,C02037,3089,0
7955,CHEBI,17201,3089,0
7956,PubChem,11163,3089,0
7957,HMDB,HMDB00289,4960,0
7958,KEGG,C00366,4960,0
7959,EHMN,C00366,4960,0
7960,CHEBI,17775,4960,0
7961,PubChem,1175,4960,0
7962,HepatoNet,HC00310,4960,0
7963,KEGG,C05763,3323,0
7964,EHMN,C05763,3323,0
7965,HMDB,HMDB00240,4665,0
7966,KEGG,C00094,4665,0
7967,EHMN,C00094,4665,0
7968,CHEBI,48854,4665,0
7969,PubChem,1100,4665,0
7970,HepatoNet,HC00096,4665,0
7971,EHMN,C01290,814,0
7972,CHEBI,17950,814,0
7973,HMDB,HMDB01492,5060,0
7974,KEGG,C02483,5060,0
7975,CHEBI,18185,5060,0
7976,PubChem,92729,5060,0
7977,HMDB,HMDB02084,2451,0
7978,KEGG,C01326,2451,0
7979,EHMN,C01326,2451,0
7980,CHEBI,17514,2451,0
7981,PubChem,768,2451,0
7982,HMDB,HMDB02786,4174,0
7983,KEGG,C00088,4174,0
7984,EHMN,C00088,4174,0
7985,CHEBI,16301,4174,0
7986,PubChem,24529,4174,0
7987,EHMN,CE5966,2014,0
7988,HMDB,HMDB06529,4246,0
7989,KEGG,C16218,4246,0
7990,EHMN,CE2244,4246,0
7991,CHEBI,50570,4246,0
7992,PubChem,53477850,4246,0
7993,EHMN,CE2422,1304,0
7994,EHMN,CE5547,1887,0
7995,HMDB,HMDB00247,4619,0
7996,KEGG,C00794,4619,0
7997,CHEBI,17924,4619,0
7998,PubChem,5780,4619,0
7999,HMDB,HMDB01132,4157,0
8000,KEGG,C01185,4157,0
8001,EHMN,C01185,4157,0
8002,CHEBI,57502,4157,0
8003,PubChem,53477721,4157,0
8004,HepatoNet,HC00703,4157,0
8005,HMDB,HMDB06224,2787,0
8006,KEGG,C05503,2787,0
8007,CHEBI,36489,2787,0
8008,PubChem,13783824,2787,0
8009,HMDB,HMDB00187,4645,0
8010,KEGG,C00065,4645,0
8011,CHEBI,17115,4645,0
8012,PubChem,5951,4645,0
8013,HepatoNet,HC00068,4645,0
8014,HMDB,HMDB03426,4509,0
8015,KEGG,C00831,4509,0
8016,EHMN,C00831,4509,0
8017,CHEBI,16753,4509,0
8018,PubChem,439322,4509,0
8019,HepatoNet,HC00554,4509,0
8020,EHMN,CE5320,1809,0
8021,EHMN,CE5342,1831,0
8022,HMDB,HMDB00240,4666,0
8023,KEGG,C00094,4666,0
8024,EHMN,C00094,4666,0
8025,CHEBI,48854,4666,0
8026,PubChem,1100,4666,0
8027,HepatoNet,HC00096,4666,0
8028,HMDB,HMDB00916,826,0
8029,KEGG,C02469,826,0
8030,EHMN,C02469,826,0
8031,CHEBI,15436,826,0
8032,EHMN,CE1293,1119,0
8033,EHMN,CE5321,1810,0
8034,HMDB,HMDB12641,1198,0
8035,EHMN,CE2053,1198,0
8036,CHEBI,63979,1198,0
8037,PubChem,3081088,1198,0
8038,EHMN,CE4854,1603,0
8039,HMDB,HMDB12556,2203,0
8040,EHMN,CE7145,2203,0
8041,PubChem,53481462,2203,0
8042,KEGG,C15518,5033,0
8043,CHEBI,37640,5033,0
8044,PubChem,11954196,5033,0
8045,HMDB,HMDB00217,4134,0
8046,KEGG,C00006,4134,0
8047,EHMN,C00006,4134,0
8048,CHEBI,18009,4134,0
8049,PubChem,5886,4134,0
8050,HepatoNet,HC00016,4134,0
8051,CHEBI,41509,3364,0
8052,PubChem,92819,3364,0
8053,HMDB,HMDB02159,2594,0
8054,KEGG,C04644,2594,0
8055,EHMN,C04644,2594,0
8056,CHEBI,15494,2594,0
8057,PubChem,440420,2594,0
8058,HepatoNet,HC01332,2594,0
8059,EHMN,CE7080,2158,0
8060,HMDB,HMDB00186,3836,0
8061,KEGG,C00243,3836,0
8062,EHMN,C00243,3836,0
8063,CHEBI,17716,3836,0
8064,PubChem,440995,3836,0
8065,HepatoNet,HC00220,3836,0
8066,HMDB,HMDB02299,167,0
8067,KEGG,C01205,167,0
8068,CHEBI,16320,167,0
8069,PubChem,5459822,167,0
8070,HepatoNet,HC00715,167,0
8071,EHMN,CE7111,2190,0
8072,HMDB,HMDB00094,2255,0
8073,KEGG,C00158,2255,0
8074,EHMN,C00158,2255,0
8075,CHEBI,30769,2255,0
8076,PubChem,311,2255,0
8077,HepatoNet,HC00153,2255,0
8078,EHMN,CE5348,1849,0
8079,HMDB,HMDB00071,2626,0
8080,KEGG,C05512,2626,0
8081,EHMN,C05512,2626,0
8082,CHEBI,28997,2626,0
8083,PubChem,65058,2626,0
8084,HepatoNet,HC01493,2626,0
8085,HMDB,HMDB04119,4635,0
8086,KEGG,C05698,4635,0
8087,EHMN,C05698,4635,0
8088,CHEBI,9068,4635,0
8089,PubChem,440763,4635,0
8090,EHMN,CE2569,1355,0
8091,HMDB,HMDB02014,4778,0
8092,PubChem,22833575,4778,0
8093,HMDB,HMDB12502,2007,0
8094,EHMN,CE5945,2007,0
8095,PubChem,53481447,2007,0
8096,HMDB,HMDB00189,3677,0
8097,KEGG,C00081,3677,0
8098,EHMN,C00081,3677,0
8099,CHEBI,16039,3677,0
8100,PubChem,8583,3677,0
8101,HepatoNet,HC00084,3677,0
8102,HMDB,HMDB06529,4248,0
8103,KEGG,C16218,4248,0
8104,EHMN,CE2244,4248,0
