971,DM_hretn_n_,0,0
972,DM_kdn_c_,0,0
973,DM_m_em_3gacpail_prot_hs_r_,0,0
974,DM_melanin_c_,0,0
975,DM_mem2emgacpail_prot_hs_r_,0,0
976,DM_n5m2masn_g_,0,0
977,DM_oretn_n_,0,0
978,DM_Ser_Thr_ly_,0,0
979,DM_Ser_Gly_Ala_X_Gly_ly_,0,0
980,DM_sprm_c_,0,0
981,DM_sTn_antigen_g_,0,0
982,DM_T_antigen_g_,1,0
983,DM_yvite_c_,0,0
984,DMANTIPYRINEte,1,0
985,DMATT,0,0
986,DMATTx,0,0
987,DMGDHm,0,0
988,DMGtm,1,0
989,DMHPTCRNCPT1,1,0
990,DMHPTCRNCPT2,1,0
991,DMHPTCRNt,1,0
992,DMHPTCRNte,1,0
993,DMNONCOACRNCPT1,1,0
